provider,title,tags,rating,reviews
IBM Skills Network,IBM Data Analyst Capstone Project,Data Analysis& Exploratory Data Analysis& Python Programming& Basic Descriptive Statistics& Plot (Graphics)& Statistical Visualization& General Statistics& Probability &amp; Statistics& Probability Distribution& Statistical Analysis& Correlation And Dependence& Data Mining& Data Visualization& Regression& Data Structures& Estimation& ArcGIS& Data Visualization Software& HTML and CSS& Knitr& Machine Learning& Minitab& PostgreSQL& R Programming& SAS (Software)& SPSS& Statistical Programming& Computer Programming& Data Management& Databases& Extract& Transform& Load& Microsoft Excel& SQL,4.6,(719 reviews)
Universidad Nacional Autónoma de México,Database systems,Data Management& Databases& SQL& Data Model& Data Warehousing& Statistical Programming& Apache& Big Data& Business Analysis& Business Intelligence& Data Analysis& Data Analysis Software& Data Architecture& Database Design& Extract& Transform& Load& NoSQL& Accounting& Advertising& Communication& Data Mining& Marketing& Visual Design,4.3,(648 reviews)
The University of Edinburgh,Data Science in Stratified Healthcare and Precision Medicine,Computer Programming& Machine Learning& Probability &amp; Statistics& Python Programming& Statistical Programming& Applied Machine Learning& Clinical Data Management& Data Management& Machine Learning Algorithms& Business Analysis& Computer Graphics& Computer Networking& Computer Vision& Data Analysis& Data Visualization& Deep Learning& General Statistics& Machine Learning Software& Natural Language Processing& Network Model& Process Analysis& Regression& Basic Descriptive Statistics& Bayesian Network& Data Analysis Software& Statistical Analysis& Statistical Machine Learning,4.6,(272 reviews)
New York University,Guided Tour of Machine Learning in Finance,Machine Learning& Finance& Machine Learning Algorithms& Algorithms& Theoretical Computer Science& Artificial Neural Networks& Business Analysis& Data Analysis& Deep Learning& Financial Analysis& Machine Learning Software& Applied Machine Learning& Statistical Machine Learning& Tensorflow,3.8,(640 reviews)
University of Colorado Boulder,Algebra and Differential Calculus for Data Science,Mathematics& Calculus& Algebra& Differential Equations& Theoretical Computer Science& Graph Theory& Mathematical Theory &amp; Analysis& Probability &amp; Statistics& Probability Distribution& Accounting& Algorithms& Big Data& Computer Programming& Corporate Accouting& Data Analysis& Data Management& Data Mining& Data Model& Data Structures& Design and Product& Entrepreneurship& Finance& Investment Management& Leadership and Management& Problem Solving& Product Design& Programming Principles& Research and Design& Software Architecture& Software Engineering,4.3,(87 reviews)
Korea Advanced Institute of Science and Technology(KAIST),MRI Fundamentals,Computer Graphic Techniques& Computer Graphics& Algorithms& Calculus& Continuous Integration& DevOps& General Statistics& Machine Learning& Machine Learning Software& Mathematical Theory &amp; Analysis& Mathematics& Probability &amp; Statistics& Theoretical Computer Science,4.5,(323 reviews)
University of Colorado Boulder,Machine Learning: Theory and Hands-on Practice with Python,Machine Learning& Statistical Machine Learning& Machine Learning Algorithms& Probability &amp; Statistics& Python Programming& Statistical Programming& Regression& Deep Learning& Data Analysis& Artificial Neural Networks& Applied Machine Learning& Correlation And Dependence& Statistical Analysis& Statistical Tests& Exploratory Data Analysis& Reinforcement Learning& Basic Descriptive Statistics& Data Mining& Feature Engineering& General Statistics& Natural Language Processing& Data Management& Data Structures& Dimensionality Reduction& Theoretical Computer Science,3.1,(27 reviews)
ESSEC Business School,Strategic Business Analytics,Probability &amp; Statistics& Marketing& Business Analysis& Data Analysis& Exploratory Data Analysis& General Statistics& Statistical Analysis& Forecasting& Basic Descriptive Statistics& Financial Analysis& Market Analysis& Regression& Accounting& Big Data& Business Communication& Communication& Computer Graphics& Data Analysis Software& Data Management& Data Mining& Data Visualization& Entrepreneurship& Graphics Software& Leadership and Management& Planning& R Programming& SQL& Sales& Statistical Programming& Statistical Visualization& Storytelling& Strategy& Strategy and Operations& Supply Chain and Logistics,4.3,(1.3k reviews)
Pontificia Universidad Católica de Chile,Introducción a la Minería de Datos,Data Analysis& Data Mining& Theoretical Computer Science& Algorithms& General Statistics& Probability &amp; Statistics,4.6,(1.2k reviews)
Universidad de los Andes,Analítica de Procesos: Optimización desde los Datos,Artificial Neural Networks& Data Analysis& Data Mining& Machine Learning& Business Analysis& Process Analysis& Strategy and Operations& Business Process Management& Entrepreneurship& Operational Analysis& Project Management& Supply Chain and Logistics,4.8,(54 reviews)
University of Toronto,Visual Perception for Self-Driving Cars,Machine Learning& Applied Machine Learning& Computer Programming& Python Programming& Algorithms& Artificial Neural Networks& Linear Algebra& Mathematics& Theoretical Computer Science& Computer Graphic Techniques& Computer Graphics& Computer Vision& Deep Learning& Machine Learning Algorithms& Machine Learning Software,4.7,(528 reviews)
Duke University,Mastering Data Analysis in Excel,General Statistics& Data Analysis& Probability &amp; Statistics& Spreadsheet Software& Statistical Tests& Probability Distribution& Correlation And Dependence& Estimation& Forecasting& Statistical Analysis& Basic Descriptive Statistics& Data Mining& Machine Learning& Regression& Business Intelligence& Customer Analysis& Data Analysis Software& Exploratory Data Analysis& Financial Analysis& Linear Algebra& Bayesian Statistics& Combinatorics& Feature Engineering& Financial Management& Mathematical Theory &amp; Analysis& Microsoft Excel& Plot (Graphics)& Statistical Visualization& Business Analysis& Data Management& Marketing,4.2,(3.9k reviews)
IBM Skills Network,Advanced Machine Learning and Signal Processing,Machine Learning& Machine Learning Algorithms& Machine Learning Software& Python Programming& Statistical Programming& Apache& Data Management& Extract& Transform& Load& Feature Engineering& Probability &amp; Statistics& Bayesian Network& Dimensionality Reduction& Probability Distribution& Regression& Algorithms& Bayesian Statistics& Big Data& Change Management& Computer Graphic Techniques& Computer Graphics& Data Structures& Estimation& Leadership and Management& Statistical Machine Learning& Strategy and Operations& Theoretical Computer Science,4.5,(1.2k reviews)
Nanjing University,用Python玩转数据 Data Processing Using Python,Computer Programming& Python Programming& Statistical Programming& Data Analysis& Data Mining,4.7,(1.5k reviews)
DeepLearning.AI,Generative Deep Learning with TensorFlow,Deep Learning& Tensorflow& Machine Learning& Computer Vision& Artificial Neural Networks& Python Programming& Applied Machine Learning& Computer Programming& Statistical Programming& Machine Learning Algorithms& Machine Learning Software,4.8,(203 reviews)
Johns Hopkins University,A Crash Course in Data Science,Data Science& Exploratory Data Analysis& Basic Descriptive Statistics& Data Analysis& Data Analysis Software& Data Mining& Experiment& General Statistics& Machine Learning& Software Engineering& Software Framework& Business Analysis& Communication& Probability &amp; Statistics& Writing,4.5,(8k reviews)
IBM Skills Network,Data Analysis with R,Data Analysis& Data Mining& General Statistics& R Programming& Statistical Programming& Exploratory Data Analysis& Probability &amp; Statistics& Statistical Analysis& Basic Descriptive Statistics& Statistical Tests& Plot (Graphics)& Probability Distribution& Regression& Applied Machine Learning& Big Data& Data Structures& Deep Learning& Machine Learning& Machine Learning Algorithms& Machine Learning Software& Statistical Machine Learning& Statistical Visualization& Advertising& Business Analysis& Communication& Data Science& Marketing,4.7,(159 reviews)
DeepLearning.AI,AI For Medical Treatment,Deep Learning& Machine Learning& Machine Learning Algorithms& Algorithms& Basic Descriptive Statistics& Computer Vision& Machine Learning Software& Natural Language Processing& Plot (Graphics)& Python Programming& Scientific Visualization& Theoretical Computer Science,4.7,(482 reviews)
University of California San Diego,Internet of Things and AI Cloud,Computer Networking& Internet Of Things& Computer Graphics& Computer Architecture& Human Computer Interaction& Interactive Design& Network Architecture& Software Engineering& Software-Defined Networking& Machine Learning& Computer Programming& Computer Vision& Computational Logic& Computer Graphic Techniques& Mathematical Theory &amp; Analysis& Mathematics& Theoretical Computer Science& Android Development& Application Development& Applied Machine Learning& Java Programming& Machine Learning Software& Mobile Development Tools& Networking Hardware& Operating Systems& Software Testing& Accounting& Algorithms& Communication& Data Visualization& General Statistics& Interactive Data Visualization& Javascript& Journalism& Leadership and Management& Mobile Development& Probability &amp; Statistics& Security Engineering& System Programming& Web Development,4.2,(1.7k reviews)
IBM Skills Network,Introducción al Análisis de Datos,Data Analysis& Data Management& Databases& SQL& Statistical Programming& Big Data& Business Analysis& Data Mining& Data Visualization& Data Visualization Software& General Statistics& NoSQL& Probability &amp; Statistics& Accounting& Entrepreneurship& Sales,4.7,(331 reviews)
Duke University,Linux and Bash for Data Engineering,Computer Programming& Computer Programming Tools& Human Computer Interaction& Software Architecture& Software Engineering& Theoretical Computer Science& User Experience& Linux& Operating Systems& Data Analysis& Data Engineering& Data Management& DevOps& Extract& Transform& Load& Data Mining,4.6,(32 reviews)
